source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,lat,lon,geometry_ref,gas,emissions_quantity,temporal_granularity,activity,activity_units,emissions_factor,emissions_factor_units,capacity,capacity_units,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
108056,Adiyaman Urban Area in Merkez District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,37.761114418514175,38.26229449769104,trace_38.26229449769104_37.761114418514175,co2e_100yr,268204.34840219776,annual,1059324898.2536567,vehicle km traveled (VKT),6.792416289939777e-09,,1105.3005442632043,km,TUR,iso3_country,Adiyaman,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108056,Adiyaman Urban Area in Merkez District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,37.761114418514175,38.26229449769104,trace_38.26229449769104_37.761114418514175,co2e_20yr,268696.115750102,annual,1059324898.2536567,vehicle km traveled (VKT),6.792416289939777e-09,,1105.3005442632043,km,TUR,iso3_country,Adiyaman,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108056,Adiyaman Urban Area in Merkez District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,37.761114418514175,38.26229449769104,trace_38.26229449769104_37.761114418514175,n2o,7.195375695236936,annual,1059324898.2536567,vehicle km traveled (VKT),6.792416289939777e-09,T of N2O per VKT,1105.3005442632043,km,TUR,iso3_country,Adiyaman,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108119,Afyonkarahisar Urban Area in Merkez District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,38.75574853617125,30.556078994234408,trace_30.556078994234408_38.75574853617125,ch4,9.350154760593544,annual,1061448444.970634,vehicle km traveled (VKT),8.808863779391779e-09,T of CH4 per VKT,1006.5817163259546,km,TUR,iso3_country,Afyonkarahisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108119,Afyonkarahisar Urban Area in Merkez District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,38.75574853617125,30.556078994234408,trace_30.556078994234408_38.75574853617125,co2,266495.0869896932,annual,1061448444.970634,vehicle km traveled (VKT),0.000251067386506,T of CO2 per VKT,1006.5817163259546,km,TUR,iso3_country,Afyonkarahisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108119,Afyonkarahisar Urban Area in Merkez District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,38.75574853617125,30.556078994234408,trace_30.556078994234408_38.75574853617125,co2e_100yr,268741.99692199315,annual,1061448444.970634,vehicle km traveled (VKT),6.792416289939873e-09,,1006.5817163259546,km,TUR,iso3_country,Afyonkarahisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108119,Afyonkarahisar Urban Area in Merkez District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,38.75574853617125,30.556078994234408,trace_30.556078994234408_38.75574853617125,co2e_20yr,269234.7500778765,annual,1061448444.970634,vehicle km traveled (VKT),6.792416289939873e-09,,1006.5817163259546,km,TUR,iso3_country,Afyonkarahisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108119,Afyonkarahisar Urban Area in Merkez District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,38.75574853617125,30.556078994234408,trace_30.556078994234408_38.75574853617125,n2o,7.20979970854988,annual,1061448444.970634,vehicle km traveled (VKT),6.792416289939873e-09,T of N2O per VKT,1006.5817163259546,km,TUR,iso3_country,Afyonkarahisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108119,Afyonkarahisar Urban Area in Merkez District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,38.75574853617125,30.556078994234408,trace_30.556078994234408_38.75574853617125,ch4,9.828687495942054,annual,1115772447.1726005,vehicle km traveled (VKT),8.808863779391785e-09,T of CH4 per VKT,1030.1053228135145,km,TUR,iso3_country,Afyonkarahisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108119,Afyonkarahisar Urban Area in Merkez District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,38.75574853617125,30.556078994234408,trace_30.556078994234408_38.75574853617125,co2,280134.0722470901,annual,1115772447.1726005,vehicle km traveled (VKT),0.000251067386506,T of CO2 per VKT,1030.1053228135145,km,TUR,iso3_country,Afyonkarahisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
